id,off_spacing
320-19,463.0527719492231
320-20,358.6593670395853
320-21,341.9376122232139
321-2,560.6429916548699
321-3,534.8373866492844
321-4,403.8136295467549
321-6,181.2813737842451
321-8,396.25207735026163
321-9,247.97758381826253
321-10,409.92428344583345
321-11,162.4620323691614
321-12,461.1533493636117
321-13,337.2295784396273
321-14,554.5366520922504
322-2,367.13384545223494
322-3,381.9337074312731
322-5,415.204468918759
322-6,557.8085541420356
322-8,348.39086717225086
322-9,304.249966476553
322-10,395.7493514817347
322-12,330.5958149867545
323-1,325.3086019966588
323-2,401.18341003109697
323-3,358.72066394435274
323-4,537.7741013396716
323-5,531.1886210664406
323-6,463.6596314546041
324-1,499.74496207281027
324-2,413.188396382943
324-3,237.3249343542327
324-4,489.5947996787222
324-6,460.6636392389919
324-7,409.27216780548747
324-8,208.657749400792
324-9,395.45981769173767
324-10,705.3315660432236
324-11,498.62452805331793
324-12,229.28597315630896
324-13,263.23789168593663
324-14,166.95459315089096
325-1,293.46544044425445
325-2,135.4852775454441
325-3,535.7361356042502
325-4,334.2524708862853
325-5,289.3773123838954
325-7,194.9462201510132
326-1,336.9810096401901
326-2,482.4789588018308
326-3,358.5172777228205
326-8,295.09489055922734
326-10,339.34369002935443
326-11,226.16264168236364
326-12,459.35734025738816
326-13,604.7155162743991
326-14,286.6963699191846
326-16,168.39119515811123
326-17,373.2400030660966
326-18,480.92737434155123
326-19,475.4011406564006
326-20,329.34213764539163
326-23,711.9911119654291
326-24,478.61711331687
327-1,293.8537979010109
327-3,383.0175489468668
327-6,643.5628675655987
327-7,596.7853525823183
328-1,544.0113137984117
328-2,629.9319752387169
328-3,701.1127362979694
328-4,207.83129080550327
328-5,561.7467994880876
328-6,658.7164160376452
328-7,82.60866151299706
328-8,368.1545168281242
329-1,632.3903627980843
330-1,324.27213785732704
330-2,183.44423803080883
331-1,339.6695668677287
331-2,214.47601607425685
331-3,358.1359225105669
331-4,270.1494746265223
331-5,312.64730969563857
332-1,191.07187576902788
332-2,660.0792884649242
332-3,446.6104629911531
332-4,558.3115424626933
332-7,342.93543054387635
332-9,436.6931819624456
332-10,214.58642696065203
332-11,313.5995744329076
332-13,409.7508920669957
333-1,505.24220123730333
333-2,406.34796648413874
333-3,496.85493579887634
333-5,492.7097957246865
333-6,231.139265558031
333-7,365.8060896244218
334-1,291.541330959406
334-2,144.00871051798558
334-3,387.3781658510454
335-2,389.93964784385946
336-2,538.7983982685638
336-3,321.01459464101924
336-4,760.8044775633296
336-5,594.6238599098275
336-6,459.7614185517732
336-8,376.9628015466909
337-1,400.9422827969029
337-2,367.83302157267565
337-3,500.15991206297974
337-5,475.8178024834
337-6,184.88731745351697
337-7,597.0527495478852
337-8,166.56682184239673
339-2,146.63901772585052
339-3,228.6570638581881
339-4,110.86067272455014
340-1,417.25374924451853
340-2,576.0871019543138
340-3,292.1806838790791
340-4,400.49211055777823
340-7,615.9160198938614
340-8,528.0256757745284
340-9,663.1298845748063
340-10,377.63880324164967
340-12,464.6745665334331
340-13,195.70753832696278
340-14,456.14022419052844
340-15,395.96958579930526
341-1,76.63348857059674
341-2,235.7217639167093
341-4,250.1233157971709
342-2,426.16939291624305
342-3,355.6631215621312
342-4,430.1166834108956
343-1,169.65259746360434
343-2,93.09760959502958
343-4,345.51318965842347
344-1,517.0890072580551
344-2,752.1254869265123
344-3,266.3357818357483
344-4,157.0478839429328
345-1,615.5173242180283
345-4,431.44686313832767
346-1,379.8235694211455
347-1,290.7386730479406
347-4,443.08472487513575
347-5,329.4391957691564
348-1,366.98330376665683
349-1,119.17275620215642
349-2,300.8398424324443
349-3,341.8561252017398
349-4,405.3363438990909
349-7,243.62026413692183
350-2,128.48223244663242
350-3,369.46316523569595
352-2,103.75842476984963
352-3,239.83282915150033
352-4,438.1908464197601
352-5,589.5832465121222
352-6,264.6085557522782
353-1,293.0867093212628
353-3,450.53804965803624
354-2,387.6291107819742
355-1,591.5177449969947
355-2,688.7188588147891
355-3,656.1284380792035
356-1,166.84618082922808
356-2,475.0741110518014
356-4,333.9733842904916
356-6,361.69919021854696
356-7,382.30603741137054
357-1,506.50412867734485
358-1,532.0914899343386
358-2,933.9296567453455
358-4,228.53349943795286
358-5,336.90750672175545
358-8,676.0299553094434
359-1,611.8334980011332
359-2,356.7891860680629
360-3,365.0137104627342
360-4,235.31767654253673
360-5,321.94798402446054
360-6,373.88890852629345
360-8,630.3134379875842
360-9,233.76053179648522
360-11,499.80360585433993
361-1,125.9660474970022
362-3,312.10590353644557
363-1,382.08712479290284
363-2,774.7835640010537
363-4,284.18810642624464
363-5,407.6673943686034
363-6,580.872131837316
364-2,246.99625840243846
364-4,508.76434327999107
364-5,353.4516069949914
364-6,388.88055819830265
364-8,268.5954986508665
365-2,630.9722772882159
366-1,646.920703419313
366-2,534.6925243261874
367-1,271.5651896629905
367-3,266.0387125342944
367-4,313.08016762311286
367-6,337.70665339905486
367-7,613.8189408814
368-1,497.7012748524861
368-2,150.3936907967662
368-4,470.7432146879818
369-2,72.61813267127032
369-3,86.28740293540416
370-2,425.62909653424515
370-4,568.1398425517689
371-2,344.290042539879
371-3,315.4921284851464
371-5,112.34437594262685
371-6,449.3370241399525
371-7,202.22428580791325
371-8,399.51541160843436
372-1,573.9075837008112
372-2,495.70527889805226
372-3,104.47112455988031
372-4,195.97884835859844
372-5,395.22786277377236
372-7,314.3138690895827
372-8,145.71028329508977
372-11,327.9486187363699
373-1,444.66737447011917
373-3,512.7324068144542
373-4,315.2555847479513
373-5,224.93202649420334
373-6,265.12515347273495
374-3,119.85621889317486
374-4,519.0883112337087
374-5,488.7703270285835
375-1,489.9637963452671
375-2,441.293167661439
375-3,773.1554527978427
376-1,107.60343180335963
377-1,293.2149769917948
377-7,390.62560512826974
378-1,396.3056514358224
378-2,341.2993236653228
378-3,247.1457926020375
379-2,552.3490637920387
379-3,507.70417142462776
380-1,386.0124199622346
380-2,504.5521517893794
380-3,316.2671213679906
382-2,517.6103499564525
382-4,475.52213744223604
382-7,362.3927594308259
382-8,209.1813684755815
383-1,369.0275096336686
383-3,389.59236952488357
384-1,651.9444154593233
384-4,555.7246944291791
384-5,512.5609704192383
385-1,324.58472560249515
385-2,382.1075246474579
386-1,525.2384185054461
386-2,619.1521074864821
386-3,99.35077920284891
386-4,201.25231338066146
386-6,389.57795472761893
386-7,351.6121957760939
386-9,547.91742286728
386-10,386.13606465097905
386-11,258.57523331162247
387-2,434.22423043555773
388-1,513.5531197710915
388-3,457.9325691302113
388-4,355.79798438478224
388-5,374.0834352576958
388-7,476.476139823274
388-9,564.3090249092814
388-10,596.0593545135473
389-1,404.2040584955563
389-2,549.2585263449986
389-3,358.5899317002076
389-4,557.7712525753284
389-7,365.1820142359484
389-9,514.2997803096314
389-10,94.4106552008592
389-11,670.1011576633913
389-12,303.376722814411
389-13,386.06686948848824
390-1,621.0493620675192
390-2,512.7438212066006
390-4,451.94566774077464
390-5,652.2118319262531
391-1,248.62891031016923
392-2,413.72294807426897
393-2,501.66351388613305
393-5,33.77702023647375
393-6,63.41019463132501
393-7,139.0885117360266
394-1,240.39987888466098
394-2,460.30904134331195
394-3,360.24046430816406
394-4,163.75467127870252
394-5,136.41717491869946
394-6,266.82122494571746
394-8,410.21142270971586
395-1,221.44720799498862
395-2,316.6425457387592
395-3,632.2565038620802
395-4,386.1410719266827
396-1,478.4431569715898
396-2,733.1026726130551
396-4,534.6376117925813
396-5,200.15376203228226
396-6,441.819974505153
397-2,430.3965655278482
397-3,237.48468273599582
397-4,381.2145517550115
397-5,452.493288615996
397-6,518.1482063129579
397-7,403.02989777621707
397-8,250.1115176477179
398-3,423.9448250937701
399-1,144.74864127314834
399-2,443.30347205688213
399-3,359.7265250574534
400-1,531.2947646183186
400-2,191.12116397569764
400-3,310.7399230813245
400-4,472.4557343561985
400-5,511.2524436209235
400-7,154.87635006242664
400-8,382.07304731642074
400-9,138.24561116844654
400-12,626.2972158334805
401-1,647.1105001344133
401-2,525.1836932249515
401-5,572.3074284845094
401-6,480.8263994331287
401-8,617.4004388098119
402-1,632.3558008706398
402-2,241.10267922159528
402-3,640.0213534119302
403-1,676.5616844851235
403-2,465.9600210388088
403-3,604.1480434173395
403-4,464.69671512729406
403-5,73.59194660501919
404-1,187.15862002046572
404-2,351.45055571986524
405-1,113.7200853189147
405-2,564.7973026934822
406-1,300.82895460148194
406-2,398.7591354855568
407-1,265.8560701951993
407-2,479.31853480333416
407-3,366.4561031503559
408-1,338.60264050139654
410-1,468.560728357882
410-3,365.254841158437
410-4,322.936202305434
410-5,497.61436773829746
411-1,503.920352197371
411-2,324.53968141985797
411-3,232.32751086962003
411-4,564.7421995089207
411-7,356.3154502945217
411-8,604.665789263463
411-9,480.7162554406086
412-3,146.5902741696242
412-4,382.9069479039581
412-5,248.48843671645287
413-2,314.96605150685286
413-4,281.3974887108461
413-5,488.41372360024496
413-6,419.28675429270845
413-7,339.5912935091942
413-8,479.7632256991719
413-9,318.7094503736739
413-11,158.69422244343775
413-13,326.2873779266772
413-14,538.3787677391273
413-15,584.1346645183453
413-16,106.80124319050583
413-17,397.8790942200021
413-18,404.4180761417253
414-1,390.4877333752786
415-2,644.8311665727298
415-3,391.35663148358617
415-4,300.02658867203604
415-5,560.4846438409963
415-6,426.4775933969373
415-7,419.99544060671906
415-8,189.5087126595812
417-2,296.0549575127227
419-1,418.79944941940323
419-2,268.5301021428886
419-4,400.80867600115965
420-1,525.3179983783261
420-2,407.5119804987826
420-4,316.89244011764447
420-5,505.274298964439
420-8,534.5445481041335
420-9,224.87736834778957
420-10,223.52493359626942
420-11,195.48370020993877
420-13,314.85532692523265
420-16,306.14579906391936
420-17,255.1732144687482
420-18,272.8450131972479
420-19,535.093710108298
421-1,349.97562267139995
421-2,481.0187142767261
421-4,98.69404405475939
421-5,118.48624753412537
421-6,220.30792643619338
421-7,254.91836668199346
422-2,368.18383030597045
422-3,189.93295986587702
422-4,268.24585425635564
422-5,215.87702263568292
422-6,253.99891367978483
423-1,485.0348897048058
423-2,515.6185051602761
423-3,339.7992649875807
423-4,243.3744758913383
423-5,404.66476019230777
423-6,230.5207751852771
424-1,519.0273096838308
424-2,263.29250399957334
426-3,454.91929940922194
426-4,602.9243274915684
427-1,579.5961320925744
429-5,438.7366261706079
429-6,565.850085126441
429-7,782.0885886339296
429-8,37.30656119857542
429-9,75.6124361478926
429-10,344.27912839460873
429-11,153.42379817917003
429-12,485.2068061348683
429-14,119.13272749698604
430-2,409.2184063122469
430-4,273.0674687965409
430-5,397.4274710266097
430-6,513.8700760454462
431-1,389.79294265955514
431-4,168.24049929321518
432-1,381.48321253442134
432-3,222.38525195575028
433-1,448.4510688298776
433-3,556.6693821929546
434-1,439.3230752051396
434-2,544.8311768656067
434-3,133.13532730128253
435-1,351.83161033810666
435-2,68.97614584495811
435-3,145.40771240231788
435-5,437.1520954423481
435-6,801.7417387979699
435-7,337.63170647101197
435-9,151.17943695086382
435-10,196.20559677765903
435-11,725.5508302320225
436-1,510.77234896201895
437-2,264.3820813094194
438-1,331.2517373244641
438-2,659.5721490294136
438-3,313.33305368440324
438-4,260.74448161274313
438-5,442.0766751460171
438-6,514.7939314660515
438-9,729.4494509697925
439-2,464.5466381910566
439-3,695.7294230156048
439-5,382.4162823682541
440-1,150.91609305768029
440-3,454.732038337871
440-4,714.8134420208844
440-5,303.16710614848455
440-6,275.6483271753658
440-8,430.6484437676345
440-9,419.6957060674574
441-1,304.3654228503225
441-2,650.8319530813937
441-3,354.94219781547645
442-1,557.2959595773725
442-2,67.84345881262414
442-3,153.1198178188614
443-1,347.14109065153536
443-2,318.3519242763308
444-2,495.93630731686085
444-4,570.8575212739443
444-5,83.41263326624193
445-1,417.2639919499603
445-2,464.6279781766354
445-4,653.0277119443076
446-1,380.30030524712004
446-2,552.1704207226243
446-5,223.87837491429002
446-7,179.2738989539895
446-8,185.5575487117992
446-9,420.57965814911665
447-1,281.8853960900384
447-2,440.5538840615538
447-3,220.8813268015411
447-4,386.6484708236044
448-1,231.79308060383164
448-2,283.89806062014884
449-1,421.28510225865637
449-2,444.0341383681865
449-3,257.4096621010532
449-4,404.9992025755291
449-5,505.36392508516803
450-1,434.9755849014899
450-3,139.80255330822138
450-4,119.61473545680246
451-1,410.85245008665584
451-5,203.84264640010983
451-6,571.7061455185903
451-11,218.5301261080391
452-1,534.0427131137981
452-2,344.71853608929666
452-4,500.86001382622715
452-5,183.2657950769647
452-6,513.3029031242963
452-8,576.7769321657042
453-1,140.9420054912232
454-1,357.2484935229256
454-2,251.84193952685752
454-3,237.4079973887962
454-4,381.4236646737252
454-5,418.3779780372488
454-6,568.7727193282556
454-7,396.69916525564975
454-8,473.72283998711737
454-9,375.4056141186104
454-10,176.55273190964772
456-1,436.4050050692107
456-2,295.81152045493513
456-3,581.64707066852
456-4,212.02072164466205
456-5,395.7064840187884
456-6,323.36523335380883
456-8,696.1994912980135
457-1,492.0269910660253
457-2,397.517575597876
457-3,218.70645301829313
457-4,528.3753310203002
457-5,691.1126325222306
458-1,126.1841126665941
458-2,432.54552798044796
458-3,329.66045603117755
458-4,623.6556485588109
459-1,526.3079651636543
459-2,356.9672148759524
460-2,494.77054204018054
460-3,570.1378585862942
460-4,506.75389845500104
460-5,520.0874831919818
460-7,316.3951813292257
460-8,384.1209339903619
460-11,336.1547344010164
460-12,549.668151630628
461-2,365.2745875465773
462-4,202.3690628122314
463-1,685.423961038724
463-3,500.41836422498614
463-5,410.89190522753506
463-7,854.786730539533
463-9,418.6807940176095
463-10,493.21995611673196
463-11,170.3137744518724
463-12,211.20345827541507
463-13,633.0642955879077
463-14,609.5984907983941
464-1,100.41746122521795
465-2,235.12860077668807
465-3,328.8837777439381
465-4,392.8805732888236
465-5,637.488970877391
466-1,638.3860964491561
466-2,591.2914167521268
466-3,199.9085092141239
466-4,230.5426331275803
466-5,369.9304357531861
466-6,538.1344476277311
467-2,215.72872107539516
468-1,79.21253025736769
468-2,262.27506335459293
468-5,311.58015477034496
468-6,300.250309029969
468-7,249.22181467858258
469-1,592.8789212557638
469-3,342.19220505088447
469-4,332.750903913382
469-6,498.09444946542646
469-7,695.4850552769457
469-8,456.6430002662079
469-10,645.9382817156829
469-11,309.2575761794352
470-1,606.488017122289
470-4,164.14456118360783
471-1,355.1526765976156
471-2,553.2032018961293
471-3,242.40095158343274
471-4,151.67077743685945
472-1,423.3756740201385
472-2,402.68380906897005
472-3,226.21794695043133
472-4,680.9250361410459
473-1,387.36370469344854
473-2,458.5600404231709
473-3,433.50338787964955
473-5,196.20855835798534
473-6,513.7841305335114
473-7,417.20308577243895
473-8,123.37968450840845
473-9,337.16940404067395
473-10,555.5250764011769
474-1,300.48314173415326
474-3,278.9874850618264
475-1,593.1644955502975
475-2,184.8476783257389
475-3,279.5060393686026
475-6,159.6148630375198
475-7,433.8476275228601
475-8,407.67222799385854
475-14,84.57904643694417
476-1,390.1803352934379
476-2,298.7765446363754
476-3,446.05068375003805
477-1,528.4331246509223
478-1,236.81406799395234
478-2,143.16178547999368
478-3,322.28900898885706
479-1,392.835059315654
479-2,103.90040607776027
479-6,664.0647784950207
479-7,549.2301118700237
480-1,457.298813574885
480-2,534.3008769771428
480-3,378.17708968639084
480-5,403.508700961459
480-6,249.2620696144924
482-1,371.6139438196706
482-3,88.92811148494772
482-4,403.9655745614672
483-1,409.90126862722605
483-2,330.7726060265478
483-3,428.8304483941563
483-4,560.7408281262365
483-5,616.1064478143267
483-6,630.1948809508651
483-7,344.53938040772675
484-1,595.6275026131912
484-3,336.67746699856417
484-5,416.63966396753665
484-6,555.54942336777
484-9,316.1508276574185
485-2,231.83494075507758
485-3,470.64376748629275
485-4,303.4101365038381
485-5,602.9922618467134
486-1,500.1150263528871
486-2,348.8512919333128
486-3,246.54152875819682
486-4,292.1228346449068
486-5,399.06228558764303
486-6,214.73892591970025
486-7,241.58089232567875
486-8,114.018478493884
486-9,312.1988271178816
486-11,373.25295209175556
486-12,319.18207846003065
486-13,610.8249940302701
486-14,359.05156511678865
486-15,338.83929589767035
487-3,112.4809946583878
487-4,265.3332616473331
488-3,318.0329104962242
488-5,124.00112044588934
488-8,170.11026091283557
489-1,610.8459896026384
